Area,Measure,Rectangle,Species,Year,Values
A,Landings_t_,39G3,SPR,2009,1457.4776
A,Landings_t_,39G2,SPR,2009,495.256
A,Landings_t_,39G1,SPR,2009,52.16
A,Landings_t_,39G0,SPR,2009,326.5
A,Landings_t_,39F9,SPR,2009,128.32
A,Landings_t_,38G4,SPR,2009,1579.8347
A,Landings_t_,38G3,SPR,2009,977.0335
A,Landings_t_,38G2,SPR,2009,312.908
A,Landings_t_,38G1,SPR,2009,110.242
A,Landings_t_,38G0,SPR,2009,1476.148
A,Landings_t_,37G4,SPR,2009,1.8125
A,Landings_t_,37G3,SPR,2009,1.281
A,Landings_t_,37G2,SPR,2009,48.22
A,Landings_t_,37G1,SPR,2009,2170.377
A,Landings_t_,37G0,SPR,2009,21
28.2,Landings_t_,45H1,SPR,2009,670.36
28.2,Landings_t_,45H0,SPR,2009,1399.329
28.2,Landings_t_,45G9,SPR,2009,37.5
28.2,Landings_t_,44H1,SPR,2009,8624.232
28.2,Landings_t_,44H0,SPR,2009,5619.53
28.2,Landings_t_,44G9,SPR,2009,339.8
28.2,Landings_t_,43H1,SPR,2009,3662.204
28.2,Landings_t_,43H0,SPR,2009,6594.721
28.2,Landings_t_,43G9,SPR,2009,567.438
28.2,Landings_t_,43G8,SPR,2009,4
28.2,Landings_t_,42H0,SPR,2009,6608.037
28.2,Landings_t_,42G9,SPR,2009,1421.909
28.2,Landings_t_,42G8,SPR,2009,110.24
A,Landings_t_,41G2,GHL,2008,0.001
A,Landings_t_,38G0,GAG,2008,0.009
A,Landings_t_,39G1,CMO,2008,0.007
A,Landings_t_,38G0,CMO,2008,0.056
A,Landings_t_,41G2,BSS,2008,0.001
A,Landings_t_,41G2,HAL,2008,0.001
A,Landings_t_,41G1,HAL,2008,0.001
A,Landings_t_,41G0,HAL,2008,0.001
A,Landings_t_,38G3,HAL,2008,0.046
A,Landings_t_,41G2,DGS,2008,0.012
A,Landings_t_,40G2,DGS,2008,0.0005
B,Landings_t_,38G5,RAJ,2008,0.001
A,Landings_t_,41G1,RAJ,2008,0.014
A,Landings_t_,41G0,RAJ,2008,0.018
A,Landings_t_,40G2,RAJ,2008,0.025
A,Landings_t_,40G1,RAJ,2008,0.001
A,Landings_t_,40G0,RAJ,2008,0.005
A,Landings_t_,39G2,RAJ,2008,0.001
A,Landings_t_,38G3,RAJ,2008,0.022
A,Landings_t_,41G0,ANF,2008,0.004
A,Landings_t_,39G0,ANF,2008,0.006
A,Landings_t_,38G3,ANF,2008,0.53
A,Landings_t_,38G0,ANF,2008,0.009
B,Landings_t_,40G4,HKE,2008,0.002
B,Landings_t_,39G5,HKE,2008,0.004
B,Landings_t_,39G4,HKE,2008,0.002
A,Landings_t_,41G2,HKE,2008,0.138
A,Landings_t_,41G0,HKE,2008,0.004
A,Landings_t_,40G2,HKE,2008,0.034
A,Landings_t_,40G0,HKE,2008,0.005
A,Landings_t_,39G4,HKE,2008,0.001
A,Landings_t_,39G3,HKE,2008,0.001
A,Landings_t_,39G2,HKE,2008,0.003
A,Landings_t_,39G0,HKE,2008,0.028
A,Landings_t_,39F9,HKE,2008,0.013
A,Landings_t_,38G4,HKE,2008,0.006
A,Landings_t_,38G3,HKE,2008,0.078
A,Landings_t_,38G2,HKE,2008,0.003
A,Landings_t_,38G1,HKE,2008,0.005
A,Landings_t_,38G0,HKE,2008,0.032
A,Landings_t_,38F9,HKE,2008,0.003
A,Landings_t_,37G1,HKE,2008,0.002
A,Landings_t_,38G3,NOP,2008,3.498
A,Landings_t_,41G2,CRE,2008,0.415
A,Landings_t_,41G1,CRE,2008,0.003
A,Landings_t_,40G2,CRE,2008,0.155
A,Landings_t_,40G1,CRE,2008,0.008
A,Landings_t_,40G0,CRE,2008,0.006
A,Landings_t_,37G1,CRE,2008,0.001
A,Landings_t_,38G3,PLA,2008,0.019
A,Landings_t_,41G2,CAT,2008,0.281
A,Landings_t_,41G1,CAT,2008,0.004
A,Landings_t_,41G0,CAT,2008,0.029
A,Landings_t_,40G2,CAT,2008,0.026
A,Landings_t_,40G1,CAT,2008,0.015
A,Landings_t_,40G0,CAT,2008,0.058
A,Landings_t_,38G3,CAT,2008,0.024
A,Landings_t_,38G0,CAT,2008,0.002
A,Landings_t_,41G2,LIN,2008,0.089
A,Landings_t_,41G0,LIN,2008,0.022
A,Landings_t_,40G2,LIN,2008,0.02
A,Landings_t_,40G1,LIN,2008,0.012
A,Landings_t_,40G0,LIN,2008,0.202
A,Landings_t_,39G1,LIN,2008,0.051
A,Landings_t_,39G0,LIN,2008,0.037
A,Landings_t_,38G3,LIN,2008,0.218
A,Landings_t_,38G2,LIN,2008,0.001
A,Landings_t_,38G1,LIN,2008,0.004
A,Landings_t_,38G0,LIN,2008,0.087
A,Landings_t_,37G1,LIN,2008,0.001
B,Landings_t_,40G6,POL,2008,0.026
B,Landings_t_,39G7,POL,2008,0.05
B,Landings_t_,39G6,POL,2008,0.383
B,Landings_t_,38G6,POL,2008,0.019
A,Landings_t_,41G2,POL,2008,0.407
A,Landings_t_,41G1,POL,2008,0.001
A,Landings_t_,41G0,POL,2008,0.254
A,Landings_t_,40G2,POL,2008,0.036
A,Landings_t_,40G1,POL,2008,0.009
A,Landings_t_,40G0,POL,2008,4.254
A,Landings_t_,39G1,POL,2008,0.006
A,Landings_t_,39G0,POL,2008,0.008
A,Landings_t_,39F9,POL,2008,0.058
A,Landings_t_,38G4,POL,2008,0.002
A,Landings_t_,38G3,POL,2008,0.078
A,Landings_t_,38G0,POL,2008,0.003
A,Landings_t_,37G1,POL,2008,0.097
A,Landings_t_,41G2,WIT,2008,0.066
A,Landings_t_,41G1,WIT,2008,0.004
A,Landings_t_,41G0,WIT,2008,0.032
A,Landings_t_,40G2,WIT,2008,0.002
A,Landings_t_,40G0,WIT,2008,0.006
A,Landings_t_,39G0,WIT,2008,0.005
A,Landings_t_,38G3,WIT,2008,0.466
A,Landings_t_,38G0,WIT,2008,0.004
A,Landings_t_,39F9,CSH,2008,0.448
A,Landings_t_,38G0,CSH,2008,51.843
A,Landings_t_,37G1,CSH,2008,0.3
A,Landings_t_,36F8,CSH,2008,0.06
B,Landings_t_,40G5,HAD,2008,0.003
B,Landings_t_,39G6,HAD,2008,0.009
B,Landings_t_,39G5,HAD,2008,0.488
B,Landings_t_,38G5,HAD,2008,0.144
A,Landings_t_,41G2,HAD,2008,17.814
A,Landings_t_,41G1,HAD,2008,0.352
A,Landings_t_,41G0,HAD,2008,1.075
A,Landings_t_,40G2,HAD,2008,0.492
A,Landings_t_,40G1,HAD,2008,0.081
A,Landings_t_,40G0,HAD,2008,0.876
A,Landings_t_,39G4,HAD,2008,0.006
A,Landings_t_,39G3,HAD,2008,0.04
A,Landings_t_,39G2,HAD,2008,0.057
A,Landings_t_,39G1,HAD,2008,0.006
A,Landings_t_,39G0,HAD,2008,0.098
A,Landings_t_,39F9,HAD,2008,0.039
A,Landings_t_,38G4,HAD,2008,0.002
A,Landings_t_,38G3,HAD,2008,0.192
A,Landings_t_,38G2,HAD,2008,0.015
A,Landings_t_,38G0,HAD,2008,0.103
A,Landings_t_,37G2,HAD,2008,0.001
A,Landings_t_,37G1,HAD,2008,0.155
A,Landings_t_,37G0,HAD,2008,0.001
B,Landings_t_,39G5,LEM,2008,0.004
A,Landings_t_,41G2,LEM,2008,0.75
A,Landings_t_,41G1,LEM,2008,0.052
A,Landings_t_,41G0,LEM,2008,0.159
A,Landings_t_,40G2,LEM,2008,0.368
A,Landings_t_,40G1,LEM,2008,0.566
A,Landings_t_,40G0,LEM,2008,1.159
A,Landings_t_,39G3,LEM,2008,0.013
A,Landings_t_,39G1,LEM,2008,0.414
A,Landings_t_,39G0,LEM,2008,0.652
A,Landings_t_,39F9,LEM,2008,0.196
A,Landings_t_,38G3,LEM,2008,0.009
A,Landings_t_,38G2,LEM,2008,0.007
A,Landings_t_,38G1,LEM,2008,0.028
A,Landings_t_,38G0,LEM,2008,0.716
A,Landings_t_,38F9,LEM,2008,0.02
A,Landings_t_,37G1,LEM,2008,0.004
A,Landings_t_,41G2,POK,2008,0.195
A,Landings_t_,41G1,POK,2008,0.005
A,Landings_t_,41G0,POK,2008,0.111
A,Landings_t_,40G2,POK,2008,0.076
A,Landings_t_,40G1,POK,2008,0.042
A,Landings_t_,40G0,POK,2008,0.557
A,Landings_t_,39G3,POK,2008,0.01
A,Landings_t_,39G1,POK,2008,0.016
A,Landings_t_,39G0,POK,2008,0.102
A,Landings_t_,39F9,POK,2008,0.069
A,Landings_t_,38G3,POK,2008,1.448
A,Landings_t_,38G2,POK,2008,0.007
A,Landings_t_,38G1,POK,2008,0.014
A,Landings_t_,38G0,POK,2008,0.082
A,Landings_t_,38F9,POK,2008,0.001
A,Landings_t_,37G1,POK,2008,0.017
A,Landings_t_,37G0,POK,2008,0.004
A,Landings_t_,38G4,ELZ,2008,0.001
A,Landings_t_,37G4,ELZ,2008,0.003
A,Landings_t_,37G3,ELZ,2008,0.155
A,Landings_t_,37G1,ELZ,2008,0.004
A,Landings_t_,36G4,ELZ,2008,0.37
A,Landings_t_,36G3,ELZ,2008,0.004
28.2,Landings_t_,44H1,ELZ,2008,8.09
28.2,Landings_t_,43H1,ELZ,2008,4.24
B,Landings_t_,40G6,MAC,2008,0.12
B,Landings_t_,40G5,MAC,2008,0.889
B,Landings_t_,40G4,MAC,2008,0.429
B,Landings_t_,39G6,MAC,2008,0.2675
B,Landings_t_,39G5,MAC,2008,1.074
B,Landings_t_,39G4,MAC,2008,0.392
B,Landings_t_,38G6,MAC,2008,0.002
B,Landings_t_,38G5,MAC,2008,0.0403
A,Landings_t_,41G2,MAC,2008,0.085
A,Landings_t_,41G1,MAC,2008,0.003
A,Landings_t_,40G2,MAC,2008,0.643
A,Landings_t_,40G1,MAC,2008,0.118
A,Landings_t_,40G0,MAC,2008,1.168
A,Landings_t_,39G4,MAC,2008,0.531
A,Landings_t_,39G3,MAC,2008,0.4575
A,Landings_t_,39G2,MAC,2008,0.135
A,Landings_t_,39G1,MAC,2008,0.863
A,Landings_t_,39G0,MAC,2008,0.004
A,Landings_t_,39F9,MAC,2008,0.01
A,Landings_t_,38G4,MAC,2008,0.1
A,Landings_t_,38G3,MAC,2008,0.489
A,Landings_t_,38G2,MAC,2008,0.854
A,Landings_t_,38G1,MAC,2008,0.002
A,Landings_t_,38G0,MAC,2008,0.19
A,Landings_t_,37G3,MAC,2008,0.038
A,Landings_t_,37G2,MAC,2008,0.097
A,Landings_t_,37G1,MAC,2008,0.324
A,Landings_t_,37G0,MAC,2008,0.554
A,Landings_t_,41G2,NEP,2008,32.128
A,Landings_t_,41G1,NEP,2008,1.083
A,Landings_t_,41G0,NEP,2008,0.025
A,Landings_t_,40G2,NEP,2008,0.598
A,Landings_t_,39G2,NEP,2008,0.046
A,Landings_t_,39G1,NEP,2008,0.322
A,Landings_t_,39G0,NEP,2008,0.082
B,Landings_t_,42H0,SME,2008,8.531
28.2,Landings_t_,44H1,SME,2008,1.182
28.2,Landings_t_,43H1,SME,2008,3.636
28.2,Landings_t_,42H1,SME,2008,0.304
B,Landings_t_,40G4,SOL,2008,0.025
B,Landings_t_,39G5,SOL,2008,0.001
A,Landings_t_,41G2,SOL,2008,17.871
A,Landings_t_,41G1,SOL,2008,1.525
A,Landings_t_,41G0,SOL,2008,2.9
A,Landings_t_,40G3,SOL,2008,0.021
A,Landings_t_,40G2,SOL,2008,3.444
A,Landings_t_,40G1,SOL,2008,25.794
A,Landings_t_,40G0,SOL,2008,33.666
A,Landings_t_,39G4,SOL,2008,0.04
A,Landings_t_,39G3,SOL,2008,0.0075
A,Landings_t_,39G2,SOL,2008,0.139
A,Landings_t_,39G1,SOL,2008,7.311
A,Landings_t_,39G0,SOL,2008,25.843
A,Landings_t_,39F9,SOL,2008,0.099
A,Landings_t_,38G4,SOL,2008,0.001
A,Landings_t_,38G3,SOL,2008,0.018
A,Landings_t_,38G2,SOL,2008,0.471
A,Landings_t_,38G1,SOL,2008,0.297
A,Landings_t_,38G0,SOL,2008,12.766
A,Landings_t_,37G2,SOL,2008,0.005
A,Landings_t_,37G1,SOL,2008,0.726
A,Landings_t_,37G0,SOL,2008,0.244
C,Landings_t_,60H4,FPI,2008,0.187
C,Landings_t_,60H3,FPI,2008,0.185
C,Landings_t_,60H2,FPI,2008,0.3535
C,Landings_t_,59H2,FPI,2008,0.0125
C,Landings_t_,59H1,FPI,2008,3.746
C,Landings_t_,58H1,FPI,2008,0.4922
C,Landings_t_,57H1,FPI,2008,0.006
C,Landings_t_,56H0,FPI,2008,1.406
C,Landings_t_,55G9,FPI,2008,0.184
C,Landings_t_,55G8,FPI,2008,0.58
C,Landings_t_,54G8,FPI,2008,0.0573
C,Landings_t_,54G7,FPI,2008,0.0145
C,Landings_t_,53G8,FPI,2008,1.47
C,Landings_t_,53G7,FPI,2008,0.035
C,Landings_t_,52G7,FPI,2008,0.0702
C,Landings_t_,51G7,FPI,2008,0.2007
C,Landings_t_,50G8,FPI,2008,0.022
C,Landings_t_,50G7,FPI,2008,1.2811
C,Landings_t_,49G8,FPI,2008,1.5505
C,Landings_t_,48G9,FPI,2008,0.001
C,Landings_t_,47G9,FPI,2008,0.003
C,Landings_t_,46H3,FPI,2008,0.001
B,Landings_t_,48G8,FPI,2008,0.003
B,Landings_t_,47G8,FPI,2008,0.033
B,Landings_t_,46G8,FPI,2008,0.237
B,Landings_t_,46G7,FPI,2008,1.254
B,Landings_t_,46G6,FPI,2008,0.936
B,Landings_t_,45G8,FPI,2008,0.001
B,Landings_t_,45G6,FPI,2008,0.11
B,Landings_t_,44G8,FPI,2008,0.062
B,Landings_t_,44G7,FPI,2008,0.5245
B,Landings_t_,44G6,FPI,2008,5.483
B,Landings_t_,43G8,FPI,2008,0.049
B,Landings_t_,43G7,FPI,2008,0.348
B,Landings_t_,43G6,FPI,2008,1
B,Landings_t_,42G6,FPI,2008,0.878
B,Landings_t_,41G6,FPI,2008,1.04
B,Landings_t_,41G5,FPI,2008,5.426
B,Landings_t_,41G4,FPI,2008,2.222
B,Landings_t_,40G5,FPI,2008,0.003
B,Landings_t_,38G8,FPI,2008,0.047
B,Landings_t_,37G9,FPI,2008,0.42
A,Landings_t_,39G3,FPI,2008,0.001
A,Landings_t_,39G2,FPI,2008,0.011
A,Landings_t_,38G4,FPI,2008,0.006
A,Landings_t_,38G3,FPI,2008,18.85
A,Landings_t_,38G2,FPI,2008,0.003
A,Landings_t_,37G4,FPI,2008,0.906
A,Landings_t_,37G3,FPI,2008,10.564
A,Landings_t_,37G2,FPI,2008,0.182
A,Landings_t_,37G1,FPI,2008,0.206
A,Landings_t_,36G4,FPI,2008,8.117
A,Landings_t_,36G3,FPI,2008,0.169
B,Landings_t_,43G8,LUM,2008,0.03
B,Landings_t_,40G5,LUM,2008,0.003
B,Landings_t_,40G4,LUM,2008,0.0857
B,Landings_t_,39G5,LUM,2008,0.013
B,Landings_t_,39G4,LUM,2008,0.004
B,Landings_t_,38G5,LUM,2008,0.002
A,Landings_t_,41G2,LUM,2008,29.217
A,Landings_t_,41G1,LUM,2008,0.236
A,Landings_t_,41G0,LUM,2008,1.683
A,Landings_t_,40G3,LUM,2008,7.152
A,Landings_t_,40G2,LUM,2008,111.5295
A,Landings_t_,40G1,LUM,2008,4.885
A,Landings_t_,40G0,LUM,2008,7.273
A,Landings_t_,39G4,LUM,2008,0.004
A,Landings_t_,39G3,LUM,2008,0.006
A,Landings_t_,39G2,LUM,2008,2.442
A,Landings_t_,39G1,LUM,2008,4.828
A,Landings_t_,39G0,LUM,2008,2.075
A,Landings_t_,39F9,LUM,2008,0.1
A,Landings_t_,38G4,LUM,2008,0.002
A,Landings_t_,38G3,LUM,2008,0.023
A,Landings_t_,38G2,LUM,2008,2.613
A,Landings_t_,38G1,LUM,2008,0.785
A,Landings_t_,38G0,LUM,2008,12.193
A,Landings_t_,38F9,LUM,2008,0.023
A,Landings_t_,37G2,LUM,2008,0.414
A,Landings_t_,37G1,LUM,2008,0.779
A,Landings_t_,37G0,LUM,2008,0.011
C,Landings_t_,49G8,TUR,2008,0.012
B,Landings_t_,48G8,TUR,2008,0.01
B,Landings_t_,47G8,TUR,2008,0.006
B,Landings_t_,46G8,TUR,2008,0.06
B,Landings_t_,45G7,TUR,2008,0.028
B,Landings_t_,44G8,TUR,2008,4.802
B,Landings_t_,43G9,TUR,2008,1.1415
B,Landings_t_,43G8,TUR,2008,9.685
B,Landings_t_,43G7,TUR,2008,4.456
B,Landings_t_,43G6,TUR,2008,0.2905
B,Landings_t_,42G8,TUR,2008,1.136
B,Landings_t_,42G7,TUR,2008,0.484
B,Landings_t_,42G6,TUR,2008,2.3537
B,Landings_t_,41G6,TUR,2008,1.5675
B,Landings_t_,41G5,TUR,2008,1.1918
B,Landings_t_,41G4,TUR,2008,0.1828
B,Landings_t_,40H0,TUR,2008,9.145
B,Landings_t_,40G7,TUR,2008,6.3821
B,Landings_t_,40G6,TUR,2008,0.631
B,Landings_t_,40G5,TUR,2008,0.403
B,Landings_t_,40G4,TUR,2008,6.2959
B,Landings_t_,39H0,TUR,2008,0.478
B,Landings_t_,39G7,TUR,2008,0.768
B,Landings_t_,39G6,TUR,2008,3.6583
B,Landings_t_,39G5,TUR,2008,1.849
B,Landings_t_,39G4,TUR,2008,2.563
B,Landings_t_,38G8,TUR,2008,14.5712
B,Landings_t_,38G7,TUR,2008,19.5606
B,Landings_t_,38G6,TUR,2008,10.5386
B,Landings_t_,38G5,TUR,2008,2.5156
B,Landings_t_,37G9,TUR,2008,0.3375
B,Landings_t_,37G8,TUR,2008,0.5283
B,Landings_t_,37G6,TUR,2008,1.15
B,Landings_t_,37G5,TUR,2008,7.541
A,Landings_t_,41G2,TUR,2008,1.286
A,Landings_t_,41G1,TUR,2008,0.22
A,Landings_t_,41G0,TUR,2008,0.696
A,Landings_t_,40G3,TUR,2008,0.051
A,Landings_t_,40G2,TUR,2008,1.9955
A,Landings_t_,40G1,TUR,2008,3.058
A,Landings_t_,40G0,TUR,2008,4.267
A,Landings_t_,39G4,TUR,2008,4.2829
A,Landings_t_,39G3,TUR,2008,4.5963
A,Landings_t_,39G2,TUR,2008,9.068
A,Landings_t_,39G1,TUR,2008,6.388
A,Landings_t_,39G0,TUR,2008,11.189
A,Landings_t_,39F9,TUR,2008,6.908
A,Landings_t_,38G4,TUR,2008,14.0476
A,Landings_t_,38G3,TUR,2008,8.631
A,Landings_t_,38G2,TUR,2008,17.868
A,Landings_t_,38G1,TUR,2008,5.716
A,Landings_t_,38G0,TUR,2008,36.905
A,Landings_t_,38F9,TUR,2008,0.957
A,Landings_t_,37G4,TUR,2008,43.0008
A,Landings_t_,37G3,TUR,2008,7.283
A,Landings_t_,37G2,TUR,2008,2.326
A,Landings_t_,37G1,TUR,2008,13.233
A,Landings_t_,37G0,TUR,2008,1.605
A,Landings_t_,36G4,TUR,2008,0.05
B,Landings_t_,45H4,FPP,2008,0.1534
B,Landings_t_,40H0,FPP,2008,13.573
B,Landings_t_,38G8,FPP,2008,3.705
B,Landings_t_,38G7,FPP,2008,10.9526
B,Landings_t_,38G6,FPP,2008,0.263
B,Landings_t_,38G5,FPP,2008,0.025
B,Landings_t_,37G9,FPP,2008,69.7455
B,Landings_t_,37G8,FPP,2008,4.5407
B,Landings_t_,37G6,FPP,2008,0.3505
B,Landings_t_,37G5,FPP,2008,4.025
A,Landings_t_,38G4,FPP,2008,0.073
A,Landings_t_,38G3,FPP,2008,3.522
A,Landings_t_,38G2,FPP,2008,0.002
A,Landings_t_,37G4,FPP,2008,54.0462
A,Landings_t_,37G3,FPP,2008,18.129
A,Landings_t_,37G2,FPP,2008,1.252
A,Landings_t_,37G1,FPP,2008,0.08
A,Landings_t_,36G4,FPP,2008,58.4036
A,Landings_t_,36G3,FPP,2008,0.256
C,Landings_t_,60H4,SAL,2008,24.065
C,Landings_t_,60H3,SAL,2008,28.4179
C,Landings_t_,60H2,SAL,2008,40.3909
C,Landings_t_,59H2,SAL,2008,13.2032
C,Landings_t_,59H1,SAL,2008,3.9568
C,Landings_t_,58H1,SAL,2008,12.502
C,Landings_t_,57H1,SAL,2008,1.771
C,Landings_t_,56H3,SAL,2008,0.14
C,Landings_t_,56H0,SAL,2008,23.047
C,Landings_t_,55G9,SAL,2008,2.12
C,Landings_t_,54G8,SAL,2008,3.398
C,Landings_t_,54G7,SAL,2008,4.8508
C,Landings_t_,53G7,SAL,2008,9.1888
C,Landings_t_,52G7,SAL,2008,2.7542
C,Landings_t_,51G7,SAL,2008,4.9382
C,Landings_t_,50G7,SAL,2008,11.7862
C,Landings_t_,49G8,SAL,2008,0.004
B,Landings_t_,47G8,SAL,2008,0.115
B,Landings_t_,46G8,SAL,2008,0.145
B,Landings_t_,46G7,SAL,2008,0.074
B,Landings_t_,44G9,SAL,2008,0.006
B,Landings_t_,44G7,SAL,2008,0.024
B,Landings_t_,43G7,SAL,2008,0.006
B,Landings_t_,42H0,SAL,2008,0.313
B,Landings_t_,42G6,SAL,2008,0.006
B,Landings_t_,41G5,SAL,2008,0.003
B,Landings_t_,41G4,SAL,2008,3.096
B,Landings_t_,40H0,SAL,2008,0.861
B,Landings_t_,40G8,SAL,2008,6.36
B,Landings_t_,40G6,SAL,2008,0.157
B,Landings_t_,40G5,SAL,2008,11.984
B,Landings_t_,40G4,SAL,2008,0.828
B,Landings_t_,39G9,SAL,2008,7.713
B,Landings_t_,39G8,SAL,2008,16.998
B,Landings_t_,39G7,SAL,2008,1.11
B,Landings_t_,39G6,SAL,2008,0.835
B,Landings_t_,39G5,SAL,2008,16.2545
B,Landings_t_,39G4,SAL,2008,0.293
B,Landings_t_,38G9,SAL,2008,13.895
B,Landings_t_,38G8,SAL,2008,10.91
B,Landings_t_,38G6,SAL,2008,0.527
B,Landings_t_,38G5,SAL,2008,25.6001
B,Landings_t_,37G9,SAL,2008,0.675
B,Landings_t_,37G8,SAL,2008,0.475
B,Landings_t_,37G6,SAL,2008,0.04
B,Landings_t_,37G5,SAL,2008,1.055
A,Landings_t_,40G2,SAL,2008,0.135
A,Landings_t_,39G4,SAL,2008,1.586
A,Landings_t_,39G3,SAL,2008,0.195
A,Landings_t_,39G2,SAL,2008,0.0342
A,Landings_t_,38G4,SAL,2008,2.5114
A,Landings_t_,38G3,SAL,2008,0.929
A,Landings_t_,38G1,SAL,2008,0.032
A,Landings_t_,38G0,SAL,2008,0.039
A,Landings_t_,37G4,SAL,2008,0.914
A,Landings_t_,37G3,SAL,2008,0.092
A,Landings_t_,37G2,SAL,2008,0.028
A,Landings_t_,37G1,SAL,2008,0.046
A,Landings_t_,37G0,SAL,2008,1.056
A,Landings_t_,36G4,SAL,2008,0.023
28.2,Landings_t_,44H1,SAL,2008,0.053
28.2,Landings_t_,43H1,SAL,2008,0.062
28.2,Landings_t_,42H1,SAL,2008,0.222
B,Landings_t_,41G5,WHG,2008,0.002
B,Landings_t_,40G7,WHG,2008,0.025
B,Landings_t_,40G6,WHG,2008,2.075
B,Landings_t_,40G5,WHG,2008,1.358
B,Landings_t_,40G4,WHG,2008,1.431
B,Landings_t_,39G7,WHG,2008,0.079
B,Landings_t_,39G6,WHG,2008,2.376
B,Landings_t_,39G5,WHG,2008,1.297
B,Landings_t_,39G4,WHG,2008,4.241
B,Landings_t_,38G5,WHG,2008,1.341
B,Landings_t_,37G5,WHG,2008,0.0608
A,Landings_t_,41G2,WHG,2008,2.044
A,Landings_t_,41G1,WHG,2008,0.005
A,Landings_t_,41G0,WHG,2008,0.001
A,Landings_t_,40G2,WHG,2008,3.248
A,Landings_t_,40G1,WHG,2008,0.005
A,Landings_t_,40G0,WHG,2008,0.015
A,Landings_t_,39G4,WHG,2008,14.3181
A,Landings_t_,39G3,WHG,2008,43.9431
A,Landings_t_,39G2,WHG,2008,10.606
A,Landings_t_,39G1,WHG,2008,0.098
A,Landings_t_,39G0,WHG,2008,0.135
A,Landings_t_,39F9,WHG,2008,4.039
A,Landings_t_,38G4,WHG,2008,12.9424
A,Landings_t_,38G3,WHG,2008,132.8359
A,Landings_t_,38G2,WHG,2008,19.927
A,Landings_t_,38G1,WHG,2008,23.153
A,Landings_t_,38G0,WHG,2008,207.671
A,Landings_t_,38F9,WHG,2008,4.983
A,Landings_t_,37G4,WHG,2008,0.14
A,Landings_t_,37G3,WHG,2008,3.218
A,Landings_t_,37G2,WHG,2008,1.107
A,Landings_t_,37G1,WHG,2008,367.186
A,Landings_t_,37G0,WHG,2008,4.851
B,Landings_t_,46G8,DAB,2008,0.015
B,Landings_t_,44G8,DAB,2008,1.859
B,Landings_t_,44G6,DAB,2008,0.158
B,Landings_t_,43G8,DAB,2008,0.05
B,Landings_t_,43G6,DAB,2008,0.074
B,Landings_t_,41G5,DAB,2008,0.135
B,Landings_t_,41G4,DAB,2008,0.07
B,Landings_t_,40G5,DAB,2008,0.007
B,Landings_t_,40G4,DAB,2008,0.235
B,Landings_t_,39G6,DAB,2008,0.008
B,Landings_t_,39G5,DAB,2008,0.194
B,Landings_t_,39G4,DAB,2008,0.017
B,Landings_t_,38G5,DAB,2008,0.085
A,Landings_t_,41G2,DAB,2008,13.009
A,Landings_t_,41G1,DAB,2008,1.268
A,Landings_t_,41G0,DAB,2008,2.309
A,Landings_t_,40G3,DAB,2008,0.138
A,Landings_t_,40G2,DAB,2008,23.215
A,Landings_t_,40G1,DAB,2008,22.624
A,Landings_t_,40G0,DAB,2008,71.013
A,Landings_t_,39G4,DAB,2008,0.439
A,Landings_t_,39G3,DAB,2008,2.986
A,Landings_t_,39G2,DAB,2008,5.207
A,Landings_t_,39G1,DAB,2008,63.007
A,Landings_t_,39G0,DAB,2008,110.718
A,Landings_t_,39F9,DAB,2008,67.759
A,Landings_t_,38G4,DAB,2008,1.019
A,Landings_t_,38G3,DAB,2008,13.988
A,Landings_t_,38G2,DAB,2008,82.088
A,Landings_t_,38G1,DAB,2008,60.9
A,Landings_t_,38G0,DAB,2008,441.097
A,Landings_t_,38F9,DAB,2008,6.326
A,Landings_t_,37G4,DAB,2008,0.023
A,Landings_t_,37G3,DAB,2008,0.397
A,Landings_t_,37G2,DAB,2008,16.544
A,Landings_t_,37G1,DAB,2008,295.795
A,Landings_t_,37G0,DAB,2008,51.042
C,Landings_t_,60H4,FPE,2008,0.068
C,Landings_t_,60H3,FPE,2008,2.322
C,Landings_t_,60H2,FPE,2008,1.926
C,Landings_t_,59H1,FPE,2008,0.89
C,Landings_t_,58H1,FPE,2008,0.791
C,Landings_t_,57H1,FPE,2008,0.218
C,Landings_t_,56H0,FPE,2008,6.498
C,Landings_t_,56G9,FPE,2008,0.271
C,Landings_t_,55G9,FPE,2008,1.552
C,Landings_t_,55G8,FPE,2008,1.065
C,Landings_t_,54G8,FPE,2008,0.2184
C,Landings_t_,54G7,FPE,2008,0.5153
C,Landings_t_,53G8,FPE,2008,3.87
C,Landings_t_,53G7,FPE,2008,3.135
C,Landings_t_,52G7,FPE,2008,1.9695
C,Landings_t_,51G7,FPE,2008,4.702
C,Landings_t_,50G8,FPE,2008,0.575
C,Landings_t_,50G7,FPE,2008,18.369
C,Landings_t_,49G8,FPE,2008,8.5663
C,Landings_t_,48G9,FPE,2008,0.018
C,Landings_t_,47G9,FPE,2008,0.028
C,Landings_t_,46H3,FPE,2008,0.023
C,Landings_t_,46H2,FPE,2008,0.002
B,Landings_t_,48G8,FPE,2008,0.171
B,Landings_t_,47G8,FPE,2008,0.23
B,Landings_t_,46G8,FPE,2008,0.421
B,Landings_t_,46G7,FPE,2008,0.8665
B,Landings_t_,46G6,FPE,2008,0.601
B,Landings_t_,45H4,FPE,2008,0.9586
B,Landings_t_,45H3,FPE,2008,1.348
B,Landings_t_,45H1,FPE,2008,0.008
